interaction_id,user_id,place_id,liked,visited,rating
1782,673,4,False,False,1.6
1783,745,82,True,True,4.5
1784,628,88,True,True,4.1
1785,855,109,True,False,4.4
1786,523,109,True,True,4.0
1787,776,36,True,False,4.0
1788,513,81,True,True,4.7
1789,281,59,True,True,4.1
1790,46,76,True,True,4.0
1791,705,97,False,False,3.1
1792,815,150,True,False,4.9
1793,836,18,True,True,4.9
1794,202,7,False,False,2.8
1795,806,32,False,False,3.3
1796,283,140,True,False,4.2
1797,832,38,True,True,4.8
1798,491,79,True,True,3.8
1799,8,97,True,False,4.8
1800,675,117,True,True,4.2
1801,80,102,True,False,3.7
1802,557,104,True,True,4.2
1803,889,55,True,True,4.7
1804,154,86,True,False,4.4
1805,766,128,True,True,3.8
1806,330,98,True,False,4.1
1807,225,45,True,False,3.6
1808,250,137,True,False,4.8
1809,240,11,True,False,3.7
1810,677,83,True,True,4.1
1811,404,57,True,False,4.1
1812,512,27,True,True,4.4
1813,111,130,True,True,4.0
1814,355,64,True,False,5.0
1815,98,136,True,False,3.7
1816,519,16,False,False,2.4
1817,492,93,True,False,4.2
1818,13,61,True,True,4.2
1819,767,120,True,False,3.9
1820,300,34,True,False,4.3
1821,601,45,True,True,4.0
1822,844,7,True,True,4.6
1823,894,138,True,True,4.6
1824,767,44,True,False,4.5
1825,759,139,True,False,4.6
1826,550,118,True,True,4.1
1827,86,83,True,True,4.8
1828,836,3,False,False,2.8
1829,690,29,True,False,3.9
1830,787,146,True,True,3.7
1831,360,149,True,True,4.3
1832,559,29,True,True,4.2
1833,536,94,True,False,3.9
1834,332,104,True,False,3.9
1835,275,137,True,True,3.7
1836,959,46,True,False,4.0
1837,125,22,True,True,3.6
1838,763,140,False,False,3.0
1839,925,145,True,False,3.5
1840,559,38,True,True,4.2
1841,867,75,False,False,2.6
1842,538,123,True,False,5.0
1843,210,89,True,True,3.8
1844,600,72,True,True,4.5
1845,804,82,False,False,1.4
1846,848,106,True,False,3.5
1847,452,122,True,False,3.7
1848,661,88,True,True,3.8
1849,185,1,True,True,4.7
1850,143,24,True,False,4.1
1851,826,5,True,True,4.8
1852,732,145,True,True,4.1
1853,752,122,True,False,4.2
1854,543,47,True,True,4.0
1855,508,133,True,False,4.1
1856,883,69,False,False,2.0
1857,347,126,True,True,4.4
1858,482,24,True,False,4.0
1859,81,96,True,True,3.6
1860,260,92,True,False,4.5
1861,665,25,True,False,3.8
1862,688,142,True,False,3.8
1863,706,68,True,False,4.7
1864,744,121,False,False,1.8
1865,612,26,True,False,3.5
1866,423,109,False,False,3.1
1867,390,64,True,True,4.6
1868,996,137,True,True,4.3
1869,346,102,True,False,3.9
1870,738,83,False,False,2.8
1871,993,31,False,False,2.2
1872,691,123,True,True,3.9
1873,210,62,True,True,4.0
1874,771,19,True,True,3.6
1875,677,40,True,True,4.2
1876,323,2,True,True,4.4
1877,204,104,True,True,4.1
1878,409,67,True,False,3.7
1879,339,103,True,True,4.6
1880,884,101,True,True,4.5
1881,682,45,True,True,4.4
1882,286,102,False,False,2.8
1883,645,39,True,True,4.0
1884,564,90,False,False,1.8
1885,403,148,False,False,2.2
1886,449,126,True,True,4.8
1887,460,55,False,False,1.8
1888,583,129,True,True,4.7
1889,896,139,True,True,4.9
1890,307,27,True,True,3.8
1891,616,3,True,True,3.6
1892,245,92,True,True,4.3
1893,75,143,True,True,3.9
1894,692,16,True,False,3.9
1895,993,97,True,True,4.3
1896,101,138,True,False,3.6
1897,726,37,True,True,3.8
1898,39,108,True,True,4.3
1899,509,63,False,False,1.5
1900,735,58,True,True,4.3
1901,238,78,True,True,4.4
1902,771,58,False,False,2.9
1903,307,20,True,True,4.2
1904,222,104,False,False,2.4
1905,866,43,True,True,4.3
1906,801,50,False,False,1.6
1907,538,79,True,True,4.2
1908,36,64,True,False,4.2
1909,285,13,True,True,4.0
1910,671,147,True,True,3.8
1911,667,59,True,True,4.0
1912,10,12,True,True,4.4
1913,166,55,True,False,4.7
1914,471,117,False,False,3.4
1915,311,144,False,False,2.1
1916,952,52,True,True,4.0
1917,999,61,True,True,4.1
1918,34,24,True,True,5.0
1919,522,147,False,False,3.3
1920,192,64,True,True,4.6
1921,60,25,True,True,4.7
1922,546,9,True,True,3.8
1923,881,34,True,True,3.9
1924,930,86,True,False,4.2
1925,435,92,True,False,4.9
1926,88,73,True,True,4.1
1927,996,143,True,True,4.1
1928,334,81,True,False,4.0
1929,870,46,True,True,3.8
1930,186,93,True,True,4.6
1931,614,114,False,False,1.7
1932,575,40,False,False,1.2
1933,408,48,True,False,4.9
1934,442,103,False,False,1.4
1935,80,127,True,True,4.5
1936,875,89,False,False,1.1
1937,604,43,True,True,4.2
1938,989,15,True,False,4.3
1939,859,89,True,True,4.3
1940,713,119,True,True,4.4
1941,221,83,True,True,5.0
1942,565,48,True,False,4.8
1943,732,5,False,False,2.5
1944,98,86,True,True,4.8
1945,858,25,True,True,4.0
1946,575,16,True,True,4.4
1947,805,65,False,False,1.0
1948,940,68,True,True,3.8
1949,458,19,True,False,4.7
1950,463,2,False,False,3.1
1951,824,73,False,False,1.5
1952,399,144,True,True,4.8
1953,180,149,False,False,1.8
1954,212,13,True,True,4.0
1955,372,29,True,False,3.8
1956,631,145,False,False,2.1
1957,421,29,True,False,4.6
1958,938,51,True,True,3.8
1959,826,131,False,False,1.2
1960,353,35,False,False,2.7
1961,531,141,False,False,1.3
1962,270,21,True,False,4.0
1963,205,55,False,False,2.9
1964,400,149,True,True,4.2
1965,793,140,False,False,2.0
1966,976,98,False,False,3.0
1967,938,126,False,False,1.7
1968,323,30,True,True,4.2
1969,531,62,False,False,1.8
1970,628,96,True,True,3.7
1971,154,12,True,False,3.6
1972,110,145,True,True,3.8
1973,847,135,False,False,1.3
1974,826,128,True,True,4.4
1975,177,33,True,False,4.0
1976,439,24,False,False,3.2
1977,949,32,True,True,4.3
1978,200,5,True,False,3.6
1979,265,13,False,False,3.4
1980,233,5,True,True,4.5
1981,125,47,True,False,3.7
1982,439,79,False,False,2.7
1983,332,115,True,False,3.8
1984,667,54,True,False,3.8
1985,492,37,True,True,4.8
1986,524,144,True,True,4.5
1987,725,76,False,False,2.6
1988,123,16,True,False,4.4
1989,322,75,False,False,1.9
1990,14,135,True,True,3.7
1991,884,46,False,False,1.4
1992,274,137,True,True,4.0
1993,834,147,True,True,4.2
1994,467,53,False,False,2.3
1995,990,51,True,False,4.9
1996,46,54,False,False,1.6
1997,539,61,True,False,4.5
1998,662,24,True,True,4.0
1999,598,147,False,False,1.3
2000,202,51,False,False,1.3
2001,939,127,False,False,1.7
2002,792,126,True,True,4.8
2003,915,140,True,False,5.0
2004,754,90,True,True,3.5
2005,551,32,True,True,4.8
2006,798,92,False,False,1.9
2007,91,135,False,False,2.3
2008,733,15,True,True,4.5
2009,302,86,False,False,2.5
2010,218,148,False,False,3.3
2011,993,37,True,False,4.8
2012,740,34,True,False,3.5
2013,744,144,True,True,4.9
2014,498,54,True,True,4.7
2015,340,111,True,False,4.5
2016,195,3,True,False,3.6
2017,944,113,False,False,1.3
2018,607,53,True,False,4.6
2019,864,109,True,True,3.7
2020,291,6,True,False,3.9
2021,778,95,False,False,2.1
2022,833,7,False,False,3.2
2023,422,29,True,False,4.1
2024,343,111,True,True,4.8
2025,293,60,True,False,4.4
2026,569,89,False,False,2.6
2027,87,52,True,False,3.9
2028,718,73,True,True,4.1
2029,421,14,False,False,1.2
2030,759,42,True,True,4.2
2031,208,134,True,True,4.7
2032,875,97,True,False,4.1
2033,334,78,True,False,4.0
2034,893,6,False,False,2.0
2035,946,56,False,False,1.8
2036,56,103,True,True,4.3
2037,819,84,False,False,2.6
2038,783,16,True,True,4.9
2039,801,101,False,False,2.9
2040,501,36,True,True,5.0
2041,461,78,True,True,4.2
2042,126,137,True,True,4.7
2043,435,122,True,True,4.0
2044,853,115,True,True,4.4
2045,579,78,True,True,4.7
2046,61,7,False,False,2.5
2047,154,78,True,True,4.1
2048,920,44,False,False,1.8
2049,176,59,True,True,3.7
2050,867,17,True,False,4.3
2051,357,30,True,True,3.6
2052,14,42,False,False,2.0
2053,244,89,False,False,2.3
2054,237,105,False,False,1.2
2055,455,36,True,True,5.0
2056,64,121,True,True,4.5
2057,28,149,True,False,5.0
2058,573,62,True,True,3.8
2059,868,144,True,True,4.4
2060,546,63,True,True,4.1
2061,253,72,True,False,4.6
2062,799,97,False,False,2.9
2063,378,118,True,False,4.9
2064,537,44,True,False,3.7
2065,298,7,True,True,4.3
2066,58,141,True,False,4.3
2067,332,119,True,False,4.4
2068,378,52,True,True,5.0
2069,905,82,False,False,1.1
2070,841,84,True,True,4.9
2071,485,111,True,True,3.6
2072,632,137,True,True,4.5
2073,328,22,False,False,2.4
2074,163,80,True,False,4.9
2075,854,139,True,True,4.5
2076,526,134,True,False,4.9
2077,243,59,True,False,4.0
2078,663,7,False,False,2.7
2079,996,58,True,False,4.4
2080,419,23,True,True,4.6
2081,961,71,True,True,4.2
2082,303,93,True,False,4.4
2083,811,135,True,False,3.7
2084,537,90,True,True,4.6
2085,694,19,True,True,3.8
2086,344,84,False,False,2.3
2087,629,50,False,False,3.4
2088,417,30,True,True,4.9
2089,402,107,True,True,3.5
2090,865,43,True,False,3.8
2091,485,87,True,True,4.0
2092,214,87,True,False,4.6
2093,326,82,True,False,3.5
2094,618,95,True,False,4.9
2095,444,36,True,True,3.8
2096,189,59,False,False,2.2
2097,51,111,False,False,3.2
2098,642,9,True,True,4.0
2099,960,32,True,False,3.8
2100,626,14,True,False,4.9
2101,578,137,True,True,4.3
2102,476,29,True,True,4.3
2103,657,94,False,False,1.5
2104,73,121,True,True,4.9
2105,917,149,True,True,3.5
2106,883,94,True,True,4.0
2107,720,87,True,True,3.6
2108,945,97,True,False,4.3
2109,235,60,True,True,3.8
2110,814,22,False,False,3.1
2111,345,1,True,True,4.1
2112,139,30,False,False,3.1
2113,541,69,True,True,3.8
2114,8,87,False,False,1.5
2115,601,135,True,False,4.7
2116,949,117,True,True,3.7
2117,185,62,False,False,3.1
2118,99,67,True,False,4.4
2119,326,114,False,False,2.8
2120,610,118,True,True,4.1
2121,787,55,False,False,3.0
2122,980,22,True,True,4.1
2123,103,129,False,False,1.5
2124,392,61,True,False,4.2
2125,65,150,True,False,3.9
2126,792,44,True,True,4.3
2127,400,45,False,False,1.3
2128,503,140,False,False,3.1
2129,394,144,True,False,4.2
2130,815,21,True,False,3.8
2131,785,39,True,True,4.4
2132,807,12,True,True,3.6
2133,910,15,True,True,4.4
2134,493,55,False,False,3.2
2135,167,98,True,True,4.1
2136,143,133,True,True,3.8
2137,432,136,False,False,2.1
2138,799,128,True,True,4.3
2139,120,12,False,False,1.1
2140,518,90,True,True,3.8
2141,288,148,True,True,3.9
2142,370,116,True,False,4.7
2143,977,108,True,True,4.3
2144,387,111,False,False,3.2
2145,58,20,True,True,4.6
2146,562,36,False,False,2.1
2147,359,16,True,True,3.7
2148,354,14,False,False,3.4
2149,984,142,True,False,3.7
2150,725,20,True,True,3.8
2151,824,29,True,True,4.9
2152,419,109,True,False,4.2
2153,579,83,True,True,4.1
2154,681,93,True,True,3.8
2155,494,44,False,False,2.0
2156,892,41,True,True,4.5
2157,133,38,False,False,2.9
2158,57,47,True,True,4.3
2159,687,16,True,True,3.8
2160,740,72,False,False,1.9
2161,228,56,True,False,4.3
2162,747,97,True,False,3.8
2163,797,32,True,False,3.7
2164,15,10,True,False,4.4
2165,236,137,True,False,4.7
2166,865,52,True,False,3.6
2167,169,121,False,False,1.5
2168,874,142,True,False,4.0
2169,718,35,False,False,2.1
2170,745,18,True,True,4.9
2171,541,139,True,True,4.4
2172,118,37,True,True,5.0
2173,574,16,True,False,4.5
2174,641,149,True,False,3.7
2175,694,34,True,True,3.5
2176,168,107,True,True,3.8
2177,589,1,True,True,4.1
2178,229,105,False,False,2.9
2179,932,6,False,False,1.8
2180,690,73,False,False,2.9
2181,207,112,False,False,2.0
2182,283,128,True,True,3.9
2183,233,88,False,False,2.2
2184,406,22,True,True,4.2
2185,123,128,True,False,4.6
2186,688,105,True,True,3.7
2187,140,114,True,True,4.1
2188,583,35,True,False,4.5
2189,692,147,False,False,3.0
2190,392,100,True,False,4.6
2191,633,92,True,True,4.9
2192,841,41,False,False,1.8
2193,77,95,False,False,2.9
2194,334,7,True,True,3.7
2195,754,111,True,False,4.8
2196,387,6,True,False,4.2
2197,662,2,True,True,3.7
2198,804,68,False,False,1.2
2199,55,132,False,False,1.0
2200,892,46,True,True,3.6
2201,617,95,True,True,3.8
2202,190,91,True,False,4.8
2203,661,28,True,True,3.8
2204,12,110,True,True,5.0
2205,452,52,True,True,3.8
2206,780,131,False,False,1.4
2207,583,119,True,True,4.3
2208,734,24,True,False,4.6
2209,818,150,False,False,3.3
2210,614,51,False,False,1.2
2211,708,61,True,False,4.4
2212,954,39,True,False,3.5
2213,488,12,False,False,3.2
2214,665,35,True,False,3.6
2215,557,126,True,True,4.6
2216,729,49,True,False,4.0
2217,855,101,True,True,4.0
2218,303,82,True,False,4.8
2219,988,97,False,False,2.1
2220,135,43,False,False,2.0
2221,943,112,True,True,5.0
2222,288,94,True,True,4.7
2223,582,140,False,False,1.4
2224,26,64,True,True,4.0
2225,413,13,True,True,4.9
2226,453,118,True,True,4.6
2227,188,116,True,True,5.0
2228,591,132,False,False,1.2
2229,611,129,True,True,3.9
2230,697,42,True,True,3.7
2231,806,6,True,True,3.9
2232,153,90,True,True,5.0
2233,344,86,True,True,3.8
2234,845,53,True,False,4.0
2235,355,77,True,True,3.7
2236,177,87,True,False,3.8
2237,275,143,False,False,2.2
2238,507,48,True,True,3.6
2239,120,133,True,True,4.4
2240,887,10,True,False,4.7
2241,493,133,True,False,3.6
2242,227,88,True,True,4.7
2243,78,54,True,True,4.0
2244,883,28,True,False,4.5
2245,927,34,True,False,3.8
2246,287,64,False,False,2.0
2247,167,40,True,True,3.7
2248,749,70,False,False,2.8
2249,274,50,True,False,3.7
2250,687,141,True,True,4.6
2251,417,118,True,True,4.9
2252,523,1,False,False,2.3
2253,314,133,True,False,4.3
2254,966,60,True,True,4.0
2255,155,7,True,True,4.4
2256,981,121,False,False,1.3
2257,934,65,True,True,4.3
2258,773,121,True,False,4.0
2259,882,137,False,False,2.2
2260,59,85,True,True,4.1
2261,944,39,False,False,3.0
2262,754,117,True,False,3.9
2263,404,71,False,False,2.3
2264,83,56,False,False,1.5
2265,723,128,True,True,3.7
2266,577,92,True,False,4.5
2267,141,122,False,False,2.2
2268,232,90,True,True,3.8
2269,983,98,True,False,4.4
2270,87,31,True,True,3.8
2271,489,138,False,False,2.8
2272,614,2,True,True,3.7
2273,482,67,True,True,4.0
2274,317,48,True,True,3.5
2275,770,10,True,True,4.1
2276,824,70,True,False,4.6
2277,471,100,True,False,4.7
2278,726,83,True,True,4.4
2279,264,10,True,True,3.8
2280,135,74,True,True,4.6
2281,692,90,True,False,4.9
2282,905,128,True,False,4.5
2283,862,78,True,True,3.5
2284,597,13,True,True,3.5
2285,219,4,False,False,3.3
2286,486,65,True,True,5.0
2287,890,3,True,True,4.5
2288,271,25,True,True,3.7
2289,766,69,False,False,3.4
2290,539,31,True,False,4.7
2291,37,33,True,False,4.2
2292,24,110,True,True,3.6
2293,312,86,True,True,4.1
2294,162,129,False,False,2.1
2295,601,7,True,False,4.5
2296,952,121,True,False,4.9
2297,554,96,True,False,5.0
2298,597,44,True,False,4.3
2299,766,51,True,True,4.7
2300,880,23,True,False,4.6
2301,504,53,True,True,4.1
2302,178,99,False,False,2.8
2303,820,32,False,False,3.1
2304,922,72,True,False,3.6
2305,393,37,True,False,4.5
2306,449,109,False,False,3.1
2307,822,94,False,False,3.4
2308,562,4,True,True,4.6
2309,387,55,False,False,2.9
2310,468,72,True,False,5.0
2311,140,111,True,True,3.9
2312,868,42,True,True,4.8
2313,471,25,True,True,4.7
2314,270,142,True,True,4.6
2315,30,81,True,True,4.8
2316,155,123,True,False,4.3
2317,596,134,True,True,4.9
2318,530,135,True,False,4.3
2319,236,91,False,False,1.1
2320,332,16,True,True,4.7
2321,21,22,True,False,4.1
2322,694,73,True,False,4.0
2323,103,65,True,True,4.4
2324,626,124,True,True,4.2
2325,578,53,True,True,4.6
2326,717,64,True,True,4.5
2327,89,51,False,False,2.2
2328,958,85,True,True,4.9
2329,323,70,True,True,4.6
2330,734,128,False,False,1.6
2331,310,114,True,False,4.8
2332,467,43,True,True,3.7
2333,334,2,True,True,4.5
2334,720,136,False,False,2.6
2335,964,149,False,False,2.7
2336,884,89,True,True,4.0
2337,197,146,True,False,3.8
2338,270,96,True,False,4.7
2339,220,76,True,True,3.8
2340,320,105,False,False,3.0
2341,929,102,True,False,4.9
2342,967,104,True,False,4.9
2343,789,11,True,True,4.5
2344,74,146,True,False,4.5
2345,550,134,True,True,4.3
2346,668,96,True,True,4.9
2347,900,18,True,False,4.9
2348,380,137,True,True,4.5
2349,661,98,True,True,4.7
2350,681,56,True,True,3.8
2351,46,92,True,False,3.5
2352,619,84,True,True,4.5
2353,599,49,True,False,3.7
2354,885,33,True,True,3.6
2355,510,74,True,True,4.7
2356,184,11,True,True,4.8
2357,498,78,True,False,4.3
2358,50,138,True,False,4.0
2359,325,93,True,True,4.1
2360,268,31,True,False,4.1
2361,943,30,True,True,4.4
2362,800,34,True,True,3.9
2363,993,117,True,True,3.6
2364,900,52,False,False,1.3
2365,123,73,True,True,4.2
2366,658,21,True,True,4.0
2367,378,55,False,False,2.7
2368,116,1,True,True,4.2
2369,471,35,True,True,4.3
2370,911,42,True,True,3.9
2371,206,122,True,False,4.9
2372,681,30,True,True,4.7
2373,98,139,True,True,4.1
2374,576,123,False,False,1.7
2375,405,146,True,True,4.7
2376,578,3,True,False,4.8
2377,366,39,False,False,3.0
2378,880,21,True,True,3.9
2379,685,113,True,True,3.7
2380,521,146,True,False,4.7
2381,888,94,True,False,4.9
2382,457,64,False,False,2.4
2383,818,79,True,True,3.6
2384,502,54,False,False,2.4
2385,841,8,True,True,3.8
2386,557,119,True,True,4.8
2387,857,24,True,True,4.7
2388,110,114,False,False,2.4
2389,588,71,True,True,3.9
2390,595,25,True,True,4.4
2391,765,105,True,False,3.7
2392,961,29,True,True,4.7
2393,156,81,True,False,3.6
2394,683,87,True,True,4.8
2395,407,70,True,True,3.8
2396,755,92,True,True,4.0
2397,188,111,True,True,3.8
2398,350,23,True,False,4.2
2399,349,123,True,True,4.8
2400,331,35,False,False,2.3
2401,575,38,True,True,4.8
2402,249,96,True,False,4.4
2403,408,76,True,False,3.8
2404,300,123,True,True,3.9
2405,115,133,True,True,3.5
2406,129,42,False,False,2.1
2407,407,117,True,True,4.2
2408,92,120,True,True,3.9
2409,467,66,True,False,4.2
2410,828,138,True,True,4.4
2411,484,2,True,True,4.9
2412,565,123,False,False,1.1
2413,23,128,False,False,2.1
2414,389,112,False,False,1.7
2415,442,97,True,True,3.8
2416,766,34,True,False,4.7
2417,285,115,True,False,4.8
2418,101,61,False,False,1.5
2419,474,34,True,True,4.7
2420,439,6,True,True,4.6
2421,244,6,True,False,3.9
2422,140,49,False,False,2.8
2423,559,150,True,True,3.6
2424,519,93,True,True,3.7
2425,549,91,True,True,3.7
2426,707,123,True,False,3.6
2427,856,92,True,True,4.7
2428,942,61,True,True,4.3
2429,901,123,True,False,4.6
2430,408,102,True,True,4.3
2431,596,141,True,True,4.4
2432,932,45,True,True,4.1
2433,349,83,True,True,3.5
2434,372,124,True,True,4.8
2435,259,91,True,True,3.8
2436,162,56,True,True,4.2
2437,48,81,True,True,4.9
2438,678,118,True,True,4.1
2439,854,109,True,True,4.0
2440,585,29,True,False,4.8
2441,152,61,True,True,4.9
2442,6,31,False,False,1.4
2443,401,102,True,True,4.3
2444,455,72,True,False,4.2
2445,648,74,True,True,4.3
2446,828,49,True,True,4.6
2447,844,32,True,False,4.3
2448,275,133,False,False,3.2
2449,512,72,True,True,4.6
2450,302,62,True,False,3.6
2451,886,91,True,True,4.0
2452,658,63,True,True,4.7
2453,624,102,True,True,4.9
2454,336,109,True,False,3.9
2455,731,1,True,True,5.0
2456,255,95,True,True,4.8
2457,223,67,False,False,3.0
2458,814,77,True,False,4.7
2459,509,83,True,True,4.5
2460,195,19,True,False,3.9
2461,511,58,True,False,4.0
2462,893,39,True,False,3.9
2463,316,64,True,False,3.8
2464,297,113,True,True,4.3
2465,810,111,False,False,2.0
2466,925,102,True,True,4.2
2467,399,80,True,False,4.2
2468,581,120,True,True,4.9
2469,23,71,True,False,4.2
2470,288,64,True,False,3.9
2471,374,145,True,True,4.1
2472,744,67,True,False,3.5
2473,112,65,True,True,5.0
2474,285,83,True,False,3.5
2475,290,138,True,False,4.1
2476,79,39,True,True,3.6
2477,283,98,True,True,5.0
2478,237,62,True,True,3.8
2479,6,99,True,True,4.3
2480,45,1,True,True,3.9
2481,648,93,True,True,4.5
2482,74,51,False,False,2.6
2483,59,150,True,True,4.6
2484,164,95,True,True,5.0
2485,512,108,True,True,3.7
2486,486,71,True,True,3.7
2487,825,100,False,False,1.4
2488,187,3,True,False,4.4
2489,568,41,True,True,4.9
2490,746,125,False,False,1.5
2491,699,119,True,True,3.8
2492,51,57,True,False,3.9
2493,996,39,True,False,4.1
2494,763,101,True,True,5.0
2495,199,135,True,False,4.3
2496,176,62,True,False,4.9
2497,755,65,True,False,3.7
2498,692,93,False,False,3.3
2499,448,86,False,False,2.5
2500,172,96,True,True,3.5
2501,816,49,True,True,4.0
2502,952,135,True,True,4.8
2503,304,57,True,False,4.7
2504,886,138,True,True,4.3
2505,486,63,False,False,2.0
2506,869,2,True,True,4.8
2507,600,83,True,True,4.4
2508,692,28,True,False,3.6
2509,517,149,False,False,1.6
2510,870,138,True,True,4.9
2511,297,10,True,True,4.9
2512,560,136,True,False,4.3
2513,861,71,False,False,3.3
2514,306,27,True,True,3.6
2515,665,122,False,False,1.7
2516,54,2,True,False,4.3
2517,517,138,True,True,4.5
2518,417,127,True,False,3.5
2519,328,87,False,False,1.6
2520,983,32,True,True,4.9
2521,131,112,True,True,4.9
2522,475,107,True,True,3.6
2523,337,108,True,False,4.7
2524,484,41,False,False,1.3
2525,619,86,True,True,4.5
2526,488,56,True,False,4.0
2527,259,21,True,False,4.6
2528,923,119,True,True,4.5
2529,516,87,False,False,2.8
2530,87,78,True,True,4.6
2531,247,51,True,False,3.8
2532,343,94,False,False,2.9
2533,481,54,True,False,3.8
2534,894,18,False,False,2.2
2535,57,142,True,True,3.8
2536,535,57,True,True,4.0
2537,705,13,True,False,5.0
2538,526,93,False,False,2.4
2539,610,132,True,True,4.2
2540,794,39,True,True,4.8
2541,248,53,True,False,3.9
2542,721,118,True,False,3.7
2543,403,139,True,True,4.0
2544,110,117,True,True,3.6
2545,825,147,True,True,5.0
2546,350,144,True,False,4.9
2547,438,50,False,False,1.9
2548,669,34,True,True,4.8
2549,644,60,True,False,3.8
2550,29,50,True,True,4.3
2551,471,143,True,False,3.9
2552,193,145,True,False,3.6
2553,772,37,True,True,3.6
2554,296,115,False,False,2.4
2555,860,60,True,True,4.0
2556,888,139,True,True,4.3
2557,148,83,True,True,4.4
2558,30,10,True,False,3.8
2559,517,36,False,False,1.0
2560,496,113,True,False,4.7
2561,704,37,True,True,3.8
2562,541,121,True,True,4.1
2563,579,25,True,False,3.7
2564,691,19,True,True,5.0
2565,259,85,True,True,3.7
2566,67,104,False,False,1.3
2567,306,146,True,True,5.0
2568,441,92,True,True,3.8
2569,797,76,True,False,3.5
2570,284,5,True,True,4.6
2571,875,34,True,False,4.5
2572,831,123,True,True,4.0
2573,740,5,True,False,4.2
2574,731,119,True,True,4.7
2575,358,53,True,True,3.9
2576,511,114,True,False,4.2
2577,919,86,True,True,3.8
2578,273,2,False,False,3.0
2579,42,128,True,True,3.7
2580,345,118,False,False,2.3
2581,812,84,True,True,4.1
2582,178,121,True,False,4.3
2583,57,26,True,True,4.9
2584,831,146,False,False,1.6
2585,357,39,False,False,3.2
2586,449,70,True,False,4.9
2587,377,92,False,False,1.8
2588,189,18,True,True,3.7
2589,532,101,False,False,1.6
2590,44,101,True,True,4.5
2591,695,30,True,True,4.4
2592,932,78,False,False,2.3
2593,899,146,True,True,4.5
2594,68,56,True,True,4.8
2595,655,34,True,False,3.6
2596,757,20,False,False,2.1
2597,765,91,True,True,3.6
2598,163,144,False,False,2.0
2599,486,10,True,True,3.6
2600,834,58,True,False,4.9
2601,828,56,True,True,3.8
2602,95,102,False,False,2.9
2603,975,17,True,True,4.4
2604,696,142,False,False,3.2
2605,685,2,True,False,5.0
2606,1000,54,True,True,4.7
2607,9,57,True,True,4.7
2608,649,28,True,True,4.2
2609,475,5,False,False,2.7
2610,663,18,False,False,2.8
2611,323,24,True,False,3.7
2612,39,54,True,True,3.8
2613,557,128,True,True,3.6
2614,681,147,True,False,3.7
2615,693,103,True,True,4.9
2616,900,138,False,False,2.4
2617,352,145,True,False,4.4
2618,494,10,True,True,3.8
2619,564,148,True,True,4.9
2620,247,50,True,False,4.2
2621,362,57,True,False,3.7
2622,300,61,False,False,2.3
2623,589,76,True,True,4.6
2624,44,120,True,True,4.8
2625,725,138,True,False,4.3
2626,532,62,True,True,4.3
2627,237,104,True,True,4.7
2628,34,31,True,False,3.7
2629,584,55,True,True,4.2
2630,405,142,True,True,4.6
2631,562,119,False,False,3.4
2632,308,126,True,True,3.5
2633,104,102,False,False,1.1
2634,508,137,True,False,4.4
2635,757,94,True,False,3.6
2636,512,145,True,False,4.6
2637,30,90,False,False,1.8
2638,640,24,True,True,3.7
2639,111,71,False,False,2.3
2640,416,76,False,False,2.8
2641,756,118,False,False,1.7
2642,169,11,True,True,4.2
2643,856,109,False,False,1.0
2644,994,132,True,True,4.0
2645,708,51,True,True,4.1
2646,114,147,True,True,3.9
2647,787,96,True,False,4.0
2648,594,101,False,False,2.5
2649,791,97,True,True,4.8
2650,42,23,False,False,1.0
2651,444,53,True,False,4.9
2652,540,96,True,True,3.6
2653,357,104,True,False,3.7
2654,331,135,True,True,4.4
2655,493,126,True,True,4.9
2656,163,92,False,False,2.2
2657,128,22,False,False,2.3
2658,142,77,True,True,3.6
2659,181,144,True,True,4.4
2660,26,111,True,True,4.1
2661,906,128,True,False,4.3
2662,832,60,True,False,3.6
2663,200,140,True,True,5.0
2664,419,72,True,False,4.6
2665,813,11,False,False,1.5
2666,664,23,True,False,3.9
2667,179,14,True,True,4.1
2668,517,14,True,True,4.7
2669,190,84,True,True,3.8
2670,63,126,False,False,2.1
2671,434,53,False,False,1.1
2672,244,32,False,False,1.6
2673,324,114,False,False,1.9
2674,394,122,True,True,4.6
2675,365,54,True,True,3.6
2676,46,116,True,False,4.7
2677,87,76,True,True,3.8
2678,806,36,True,True,3.8
2679,941,94,False,False,3.2
2680,453,21,True,False,4.0
2681,888,51,True,True,4.1
2682,750,86,True,False,5.0
2683,984,69,True,False,3.7
2684,248,59,True,False,3.9
2685,113,26,True,False,3.9
2686,455,128,False,False,1.3
2687,481,82,True,True,4.4
2688,476,149,True,False,3.7
2689,6,150,True,True,3.7
2690,741,68,True,True,3.8
2691,457,57,True,False,4.4
2692,532,40,True,False,4.9
2693,542,10,True,True,4.2
2694,292,33,True,True,4.9
2695,953,114,True,True,4.6
2696,927,45,True,True,4.1
2697,99,16,False,False,1.1
2698,554,44,True,False,3.5
2699,633,42,True,False,4.3
2700,790,27,True,False,3.6
2701,128,133,True,True,4.0
2702,11,108,True,True,4.8
2703,839,115,False,False,2.2
2704,468,62,True,True,4.8
2705,714,34,True,False,4.4
2706,160,8,True,False,3.7
2707,223,91,True,False,5.0
2708,903,61,True,True,4.8
2709,345,136,True,True,4.5
2710,911,99,True,True,4.1
2711,951,43,False,False,2.2
2712,791,53,True,True,4.4
